template,freq
*хъуэжын,13
*щIынщи,13
*псэхуу,13
*хыжын,13
*тахэм,13
*уат,13
къыщы*ар,13
узэры*м,13
ды*ами,13
сызэры*ар,13
Сы*ыр,13
*ыпхъэр,13
ибгъэ*,13
уахэ*,13
къыпхэ*,13
зы*ахэр,13
укъы*р,13
сыкъы*а,13
*ыгъуейщ,13
с*хэм,13
*щIэфын,13
*лъагъукIэ,13
щ*хэри,13
*урэ…,13
Зы*ым,13
сызэры*ыр,13
гу*р,13
*ищкIэ,13
*цIэхэр,13
*измэм,13
*кэкIэ,13
хузэхэ*,13
*жуи,13
зри*у,13
Дахэ*,13
У*хэм,13
къыс*ыр,13
*ыфынт,13
уе*у,13
дыкъы*рэ,13
*ахуэр,13
ды*ати,13
*эгъущ,13
*тати,13
*щмэ,13
*ркъым…,13
*дзэмэ,13
ху*ркъым,13
къы*хьами,13
Зэрыс*,13
щытра*,13
хьэ*хэмрэ,13
дэзыгъэ*,13
щIэ*кIэ,13
Къэ*и,13
къыщызэте*,13
*лъхьами,13
*щIыкIри,13
сыдо*,13
Зэ*ым,13
*зэрыхь,13
а*хэм,13
хуэ*м,13
хуэ*хэм,13
къыху*р,13
Мыхъу*,13
къэкIуэ*,13
ды*хьэ,13
къеджэ*,13
зэрихьэ*,13
хьэлэ*,13
*шэкIэ,13
здэт*,13
щызэхуи*,13
*щIэ…,13
Щы*у,13
Гъуэлъ*,13
епцI*,13
зэдэлэжь*,13
къищ*,13
зит*,13
зыпI*,13
*тхам,13
*лъэгъуат,13
*цIыхуа,13
*агъэнкъым,13
гуэр*,13
псы*м,13
илъагъу*,13
къызэ*э,13
зэрыха*,13
зэу*,13
къызэрыщи*,13
*эжьхэм,13
*кIуэту,13
*этт,13
щхьэпры*,13
пте*,13
къыщIэ*къым,13
хау*,13
гъэ*кIэ,13
зэ*жри,13
игъэ*экъым,13
егъэ*э,13
*зхэм,13
*ысхьэн,13
уре*,13
къра*къым,13
къыпхуэс*,13
Iэщы*,13
дыща*,13
*жьэхэр,13
*пэри,13
*рэр,13
*мей,13
Зэре*,13
укъыдэ*,13
Къур*,13
сиу*,13
*хьэхэмрэ,13
Сыкъи*,13
*лъахэм,13
*хуэмкIэ,13
*кIуэхэу,13
*мэмрэ,13
*рщи,13
*ма,13
*хьымрэ,13
*энхэ,13
*лъэныр,13
*нхэ,13
*ытэм,13
*эщIэр,13
*эгъуэным,13
*охьэ,13
*Iуэтэж,13
*плъынщ,13
*экIынт,13
*эжьа,13
*кIуари,13
*лIэнщ,13
*ытэж,13
*эжьэ,13
*ащIыр,13
*усэ,13
*уэм,13
*эмыхьэу,13
*къутащ,13
*озэ,13
*сахэр,13
*IуэкIэ,13
*къункIэ,13
*къуэмрэ,13
*щIыжауэ,13
*сэри,13
*лъыжащ,13
*щтар,13
*гъажьэ,13
*Iэпыкъу,13
*щIыкIар,13
*лъэнур,13
*лIарэ,13
*тхар,13
*лъыхъуэу,13
*пцIэн,13
*этэж,13
*цIауэ,13
*эжынут,13
*апIэхэм,13
*тхукIэ,13
*чыр,13
*эдыр,13
*гъущ,13
*хъым,13
*ыхун,13
*апIэщ,13
*щIэкIри,13
*лъынущ,13
*лъагъуж,13
*эфIщ,13
*кIуэнукъым,13
*хумрэ,13
*щIохьэ,13
*далъэ,13
*экъуу,13
*сащи,13
*дий,13
*пщIэри,13
къысху*т,13
зэщI*т,13
къ*ту,13
щI*ати,13
къ*жрэ,13
дыщI*ри,13
къытху*мэ,13
зэрызыху*,13
щыщI*у,13
хэз*,13
ямылъ*,13
ИщI*,13
ху*ртэкъым,13
зыщI*р,13
къ*ыфакъым,13
фI*мэ,13
къытху*у,13
дыху*къым,13
щI*рти,13
къ*ея,13
хъу*хэр,13
м*м,13
къызэрыщI*р,13
къыпкIэлъ*,13
къ*жьу,13
къыпылъ*,13
щIигъэлъ*,13
къ*уам,13
къ*щIынур,13
къ*хуами,13
къызжепI*,13
къу*хэри,13
Ад*,13
ПцI*,13
*экъым…,13
къращI*,13
Къэб*,13
м*хэр,13
къ*лъэгъуащ,13
П*хэр,13
Сыпхуэ*,13
къ*щIыкI,13
СщI*,13
ХущI*,13
Iэуэлъ*,13
зэт*,13
къ*хынур,13
къ*кIыж,13
къ*лъадэ,13
къ*хьэрти,13
къ*лъэн,13
м*…,13
къахь*,13
сыкъ*акъым,13
къызэрыщ*,13
къ*хъун,13
къ*щIамэ,13
къ*хъуэм,13
*эшхуэщ,13
къы*лъхьауэ,13
*кIуатэри,13
*эдыну,13
къаIэщIэ*,13
*жьэным,13
яIуры*,13
къы*жынущ,13
къы*фыну,13
къы*фын,13
уха*,13
дапэ*,13
хъыджэ*,13
Къэрал*,13
къызэ*щ,13
псалъа*,13
лъэм*,13
ко*,13
вагъуэ*,13
Зэ*хэр,13
ехуэ*,13
*ныгъэрщ,13
къэ*эж,13
хьэ*кIэ,13
И*рэ,13
уегъэ*,13
щыха*,13
срагъэ*,13
да*и,13
*лъхэри,13
нарты*,13
КIа*,13
къыIуи*,13
щхьэ*и,13
Бла*,13
щIра*,13
Я*э,13
зэд*,13
ужь*,13
къэкъу*,13
щIи*ым,13
Iэ*ми,13
кIэ*щ,13
щы*эрт,13
къыпхуигъэ*,13
гурыIуэ*,13
зыгъэзэ*,13
къытехьэ*,13
дамэ*,13
сримы*,13
ишэ*,13
пIэщIэ*,13
Сигъэ*,13
иумыгъэ*,13
къыщыпхуэ*,13
щебгъэ*,13
за*къым,13
къыхуи*къым,13
щхьэ*т,13
зэпе*,13
IэщIа*,13
хьэ*рэ,13
*агъужу,13
бан*,13
*хъунукъым,13
телъэ*,13
къытелъэ*,13
щыкIуэ*,13
*хьэжынущ,13
*эхын,13
зы*ынщ,13
къы*жьащ,13
Пщэ*,13
бгъэ*ри,13
*плIрэ,13
Алы*,13
Iэ*и,13
сынывэ*,13
Ебгъэ*,13
*плIу,13
Хьэ*р,13
езмы*,13
зэпры*,13
у*шхуэ,13
апхуэдэ*,13
сыкъыумы*,13
*хъункIэ,13
къы*ей,13
жьэ*ри,13
зы*жу,13
къы*ейуэ,13
*еят,13
*элIат,13
*уэмэ,13
Зиу*,13
*плъам,13
*лъэжу,13
*ыхуауэ,13
*апсэр,13
*шынщ,13
*лъэда,13
къы*кIынущ,13
*ыта,13
зы*эжа,13
къы*лъэрт,13
къы*хуну,13
Чы*,13
къ*хыным,13
у*ркъым,13
закъыху*,13
щ*ыр,13
*хуэти,13
уху*ым,13
дыкъыщ*,13
къ*-тIэ,13
*тIыпщу,13
щ*хэмрэ,13
укъ*р,13
*агъунур,13
удэкIу*,13
дыкъ*рэ,13
къ*кIыжа,13
*лъэркъым,13
у*лъэу,13
къ*атэ,13
зыпэщI*,13
щхьэху*,13
фI*хэр,13
игъэ*эу,13
щимыгъэ*,13
сигъэ*ым,13
Ни*,13
*жьитIым,13
щылэ*,13
къэгуб*,13
ягъэгу*,13
зыдигъэ*,13
*эзырын,13
щахуэ*,13
къы*тауэ,13
зыхуэдгъэ*,13
къы*жакъым,13
къы*хуат,13
къы*эгъуар,13
*хьынт,13
*шат,13
*агъуэмэ,13
къы*хъуу,13
пкъу*,13
къы*.,13
*хьэнутэкъым,13
*лIэжын,13
*лIэжри,13
*лъхьакъым,13
къы*дза,13
*щхъ,13
къы*хум,13
зигъэхьэ*,13
къы*хьи,13
сызэры*эр,13
езмыгъэ*,13
зэ*эжри,13
*эшхуэхэм,13
*уэрт,13
*къуурэ,13
*пцIа,13
къы*лIам,13
*пщIырт,13
*щIыкIыну,13
къы*арщ,13
къы*сам,13
къы*сар,13
*гъуэтар,13
*сынур,13
нэ*эр,13
къа*ын,13
сы*хуащ,13
зэры*хьам,13
сы*кIащ,13
Уемы*,13
къ*ыхукIэ,13
къуле*,13
къ*агъэнущ,13
зыкъ*ми,13
дэлъху*,13
къ*ынымкIэ,13
дыщI*у,13
зэфI*ым,13
щI*эжащ,13
къыщI*эн,13
къ*еящ,13
зыкIэлъ*,13
М*,13
къ*хьым,13
къ*хьынщ,13
къыху*экъым,13
къ*шын,13
Укъ*а,13
лIа*,13
ЗэфI*,13
зыкъызэщI*,13
зэрыIу*,13
П*къым,13
схузэфIэ*,13
техъу*,13
къысхуагъэ*,13
къэсщэ*,13
зэрыцIы*,13
хъума*,13
ягъэзэ*,13
фIэ*ым,13
хыумы*,13
ма*щ,13
*хьэхукI,13
*ыркъым…,13
Шо*,13
къыдэIэпы*,13
куп*,13
п*хэми,13
зыщып*,13
*сыжауэ,13
згъэтIы*,13
йоп*,13
кърип*,13
яхуэп*,13
схъу*,13
риф*,13
тхьэкIу*,13
щхьэ*хэр,13
захъу*,13
зэщIагъэ*,13
зэте*ым,13
хуэгу*,13
кIэлъыщI*,13
сыныщI*,13
пщIыхьэ*,13
сывгъэ*,13
тхылъым*,13
хэкIы*,13
сып*у,13
зэри*къым,13
*щат,13
*эфмэ,13
Армы*,13
къыщI*ари,13
къ*да,13
къ*дауэ,13
къ*кIуэри,13
псыхъу*,13
къ*кIуэнур,13
джау*,13
къыпIу*,13
Къэмы*,13
*ыфынкъым,13
П*ри,13
щитIы*,13
пхи*,13
*элъащ,13
цIыкIуи*,13
Iэна*,13
уэт*,13
къызэрытху*,13
къыщIыт*,13
къып*а,13
сы*эурэ,13
т*экъым,13
зэпигъэ*,13
зэрытI*,13
къыпэщIэ*,13
къагъэ*ым,13
къабгъэдэ*,13
зэрылъагъ*,13
сакIэлъы*,13
соу*,13
ды*хьащ,13
къакIэры*,13
къыт*ар,13
къызы*у,13
згъэзэ*,13
ныс*,13
схуэгъэ*,13
къызыщы*,13
зыщыт*,13
Т*хэр,13
фыкъыт*,13
уэршэр*,13
зэпы*ым,13
ныса*,13
ус*ым,13
къыхэзгъэ*,13
сып*ым,13
кIэлъ*у,13
нэхъ*щ,13
кIыфI*,13
лIэщI*,13
хьэгъуэлI*,13
тI*у,13
IутI*,13
ямыщI*,13
фI*э,13
упI*,13
ущыс*,13
къ*дзэри,13
утI*,13
къ*нутэкъым,13
зэрафI*,13
къ*щIми,13
делъ*,13
щхь*кIэ,13
МафI*,13
тхь*у,13
УсакIу*,13
сигъэлъ*,13
ягъэщI*,13
къэIуэт*,13
гуныкъу*,13
щхь*мэ,13
сфIэкIу*,13
яфIэкIу*,13
дгъэкIу*,13
сфI*т,13
пщIантI*,13
хэлъхь*,13
къыщекIу*,13
къесхь*,13
IэщI*къым,13
щхь*ым,13
пIалъ*,13
гъунапкъ*,13
щIыналъ*,13
зэхуэсхь*,13
блэлъ*,13
къ*тэрт,13
Дыхь*,13
къытщхь*,13
*ыкIуэу,13
лъ*эр,13
щIэплъ*,13
къалъ*ым,13
къ*ейр,13
къ*тэу,13
къ*эхэми,13
къ*эжурэ,13
гъэм*,13
*дыну,13
*эущ,13
*ыпщащ,13
*щIэжри,13
*эфым,13
сху*ым,13
щI*эн,13
*хутащ,13
кIэ*ри,13
уеу*,13
къ*эгъуэн,13
Щ*э,13
дап*,13
къыщыды*,13
къыщIэуп*,13
с*ыми,13
къ*плъу,13
къыдэтI*,13
къацI*,13
тещI*,13
дгъэхь*,13
загъэхь*,13
заущ*,13
зитхь*,13
дыщызэри*,13
бгъэдэтI*,13
къытетI*,13
1*,12
жыхуа*,12
с*ыну,12
къы*агъэнщ,12
*жьти,12
*кIуэда,12
сызэры*рэ,12
сыкъы*кIэ,12
зыху*а,12
Зэ*р,12
фемы*,12
къи*ми,12
*цIэри,12
зэры*ымрэ,12
дызэры*у,12
щи*у,12
къи*рэ,12
къе*ауэ,12
къе*рэ,12
къыте*у,12
*фэхэр,12
сыхуэ*у,12
*ыфIэу,12
зыкъэс*,12
*ская,12
*агъэщ,12
*ин,12
*щхьэхэр,12
*лэрэ,12
*къан,12
*ыжьу,12
*ыкъуэ,12
*мащ,12
*бэн,12
*дзым,12
*лъыжа,12
*мт,12
*мщ,12
*хэкI,12
*гупсысу,12
*тэдж,12
*бгъэр,12
сы-*щ,12
*укIа,12
*Iуатэм,12
*лъыт,12
*гъаджэу,12
*акIуэщ,12
*ской,12
*ев,12
*пхъу,12
*ыдзэхэм,12
*ыжьхэр,12
*ырыр,12
*лъытэж,12
*уха,12
*гъуэтащ,12
*ныгъэми,12
*ужьыр,12
*о,12
*ыхущ,12
*гуэш,12
*ыншэм,12
*жьэт,12
*лъэIур,12
*сэрэ,12
*Iуэт,12
*кIхэр,12
*ркIэ,12
*рымрэ,12
лъаг*,12
бжьыфI*,12
IэкIуэлъакIу*,12
еф*,12
*цэхэм,12
*ейхэри,12
*ыпщри,12
сы*ын,12
зэщIэ*у,12
зэрызиу*,12
лъэ*кIэ,12
узы*у,12
мы*м,12
ны*щ,12
*ншэрэ,12
я*ыркъым,12
къыхе*,12
къре*ри,12
зы*ахэм,12
*гъэнкъым,12
и*эн,12
и*эну,12
дгъэ*у,12
гъэ*и,12
За*рэ,12
Го*,12
сумыгъэ*,12
зэ*н,12
зэ*ну,12
зэ*уэ,12
къызы*хэр,12
хузо*,12
къра*у,12
сызы*а,12
зэпэ*у,12
хьэлы*,12
и*уэ,12
хэдгъэ*,12
зыщызгъэ*,12
щи*щ,12
хэ*кIэ,12
уигъэ*къым,12
и*н,12
я*уэ,12
и*ркъым,12
*гъуафIэкъым,12
схуе*,12
и*ртэкъым,12
ущIа*,12
къри*щ,12
хызо*,12
да*ри,12
б*щ,12
ща*къым,12
зыщыд*,12
ире*ри,12
зэры*ащ,12
къа*ат,12
псэ*ым,12
мэ*ыр,12
*жьурэ,12
Уэз*,12
*шынэу,12
*ух,12
Щы*щ,12
*плъыж,12
З*ым,12
Е*къым,12
фыкъызэ*,12
къы*ейри,12
къыз*ащ,12
т*ауэ,12
с*ну,12
къысху*щ,12
Али*,12
у*хьын,12
*ыпхъэу,12
*фри,12
къ*фу,12
сыкъ*кIэ,12
*гъуафIэу,12
д*къым,12
*пар,12
дыт*,12
къы*жар,12
*шэщ,12
Зы*м,12
*жыфу,12
ху*ну,12
*нхэри,12
жриIэ*,12
щы*уэ,12
зыху*м,12
Мэр*,12
уд*,12
фы*м,12
къы*жам,12
ды*хэр,12
фы*ри,12
у*жу,12
*хъулIэ,12
*нщIауэ,12
*гъэгугъа,12
щы*ну,12
Ды*т,12
дыщы*кIэ,12
яхэ*къым,12
къыщы*мэ,12
къыпху*у,12
хуэу*,12
*гъэхэр,12
*пхъэт,12
ды*амэ,12
Укъы*у,12
*кIуэкIар,12
*кIуэкIым,12
къы*дз,12
сыно*къым,12
*гъахуэу,12
*хэти,12
*ной,12
*бзэми,12
*джу,12
Га*,12
да*ми,12
хуэ*ауэ,12
я*ыж,12
Тхуэ*,12
Укъа*,12
къе*ми,12
дыкъри*,12
дызэкъуэ*,12
*хъумэр,12
*рейм,12
цIыхугъэ*,12
Къан*,12
*мрэт,12
*кIуэдыр,12
зыху*ар,12
ху*кIэ,12
тхуэмы*,12
Жьэ*,12
згъэ*у,12
Сызыхуэ*,12
къэвгъэ*,12
зэ*щи,12
*ищу,12
къо*…,12
щысхь*,12
*ыфIу,12
*нущ…,12
*щтэну,12
*хьэфу,12
*сати,12
*жатэкъым,12
*альнэ,12
Бжэ*,12
*урэщ,12
къы*нкIи,12
къыс*урэ,12
зэрызмы*,12
къыщIимы*,12
хэ*…,12
хьэ*хэри,12
И*м,12
теб*,12
щызэпэ*,12
къыщызгъэ*,12
*фэщ,12
къысху*мэ,12
сыщы*у,12
*щIэнкъым,12
сыде*,12
щIиу*,12
Зэ*къым,12
къы*рщ,12
Iэ*хэмрэ,12
зэрыхуэ*м,12
ху*ти,12
*зыхьу,12
къыпху*щ,12
къы*хьэмэ,12
Сызэ*,12
Про*,12
зри*ри,12
гуи*,12
къыщыщIа*,12
зэри*ри,12
Бу*,12
Ми*,12
зыкъип*,12
укъэзгъэ*,12
сы*къыми,12
П*и,12
*пкIэ,12
зэху*у,12
тенджыз*,12
игъуэт*,12
щищI*,12
кърит*,12
узэщI*,12
зэпрыкI*,12
жь*р,12
зэхэсх*,12
зыщI*щ,12
*Iуат,12
къыджа*,12
си*…,12
жы*и,12
зимыгъэ*,12
къы*хъуа,12
Три*,12
щызэхуа*,12
жьэди*,12
зэры*эну,12
*эпэм,12
къы*нэри,12
щIэдэ*,12
къы*ша,12
*гъакъым,12
*этурэ,12
*удыну,12
*этамэ,12
къы*этри,12
гъэ*м,12
къы*ысхьащ,12
лъэгу*,12
*гъуейт,12
къызэрыда*,12
Къай*,12
*къэм,12
*му,12
Щы*э,12
и*ыми,12
*тIэри,12
щIы*хэр,12
къа*хьэ,12
къыс*хьэ,12
къытлъэ*,12
*хьэхэми,12
*хъуэт,12
*хъуэми,12
*лымрэ,12
*ррэ,12
*бэщ,12
*яр,12
*лам,12
*ный,12
*ви,12
*ащIэщ,12
*эгъуэм,12
*эгъуэу,12
*эгъуэныр,12
*зэрэ,12
*гупсыс,12
*фIэжу,12
*зэми,12
*зэмэ,12
*фащэу,12
*мыт,12
*эшхыу,12
*эпIэм,12
*афэм,12
*кIуэкIа,12
*щIамрэ,12
*плIкIэ,12
*кIуэдым,12
*лъагъуэм,12
*ащIэм,12
*кIуэжыр,12
*ныкъуэм,12
*ыхьэн,12
*эсыну,12
*гуфIыкIын,12
*шари,12
*жьэнур,12
*увыIащ,12
*тхэу,12
*экъуауэ,12
*хьынуи,12
*хьуи,12
*мэрт,12
*хьэжамэ,12
*пщIамэ,12
*энухэр,12
*лъэжри,12
*лIэнур,12
*Iэтыну,12
*пIэмэ,12
*жьэхэри,12
*цIыхужу,12
*эува,12
*эщIыну,12
*гуфIыкIри,12
*ихьа,12
*ещI,12
*ашэ,12
*зэнкIэ,12
*агъащIэм,12
*шхуауэ,12
*увыIэу,12
*эркъэ,12
*эщым,12
*эплъ,12
*атэр,12
*эхум,12
*эхуу,12
*эфIт,12
*щIыжым,12
*лъэртэкъым,12
*ыпэурэ,12
*пщIати,12
*пщIрэ,12
*эгъуари,12
*эмыкIыу,12
*пцI,12
*къунщ,12
*нэщхъей,12
*атэрт,12
*ужа,12
*тIыпщыж,12
*лъхьэныр,12
*мыгъэкI,12
*ыхыу,12
*эщIэну,12
*кIуэкIащ,12
*гъэфащэ,12
*-пэщэ,12
*эдэжащ,12
*эпсым,12
*эIум,12
*пщIэн,12
*хьэзырым,12
*ыгъа,12
*гуэшу,12
*энумрэ,12
Къэхъу*,12
ЛI*,12
къыщыпху*,12
къ*хужащ,12
къ*хьэжа,12
къ*хьэнкIэ,12
къ*хьэурэ,12
зыкъ*къым,12
Тху*,12
щIын*,12
пшахъу*,12
пщтыр*,12
къимылъ*,12
слъ*къым,12
къ*хъуат,12
дыкъ*ми,12
щI*щIэр,12
щI*ымрэ,12
къэн*,12
къыхуищI*,12
лъ*ауэ,12
сху*у,12
дыкъ*ат,12
хъу*хэм,12
зэщIэт*,12
ХэкIу*,12
зэрыхэкIу*,12
щIагъэлъ*,12
сыщIэлъ*,12
сокIу*,12
яхэлъ*,12
къ*гъащ,12
м*э,12
етIу*,12
тхьэлъ*,12
тIу*,12
*хуэращ,12
зэрынэхъ*,12
къыщыкIу*,12
зэрылI*,12
зыхищI*,12
мэлъ*,12
зэщI*ат,12
зэрыщI*у,12
тралъ*,12
къ*кIуэт,12
къ*хьари,12
къ*хьэжыну,12
къ*лъхьэр,12
къ*лъырт,12
къ*шри,12
къыщыфI*,12
къ*жынукъым,12
къ*плъэр,12
ны*хэр,12
уэ*у,12
Хь*,12
*хъуэмэ,12
Зы*мэ,12
нэ*эм,12
къызэ*ым,12
Те*у,12
зыщIы*,12
*фIэж,12
зэры*хэм,12
Сыб*,12
*ысхьэжри,12
щыпхы*,12
хуэ*а,12
къэ*эн,12
*жьэныр,12
Жьы*,12
зэбгъэдэ*,12
къы*кIуэкI,12
мы*…,12
хыфIэ*,12
Но*,12
къы*фынущ,12
къы*ури,12
со*…,12
зэра*ри,12
къез*,12
щIыхьэ*,12
къысхуе*,12
*цIэфтри,12
уащы*,12
зэры*кIар,12
жы*…,12
ды*хь,12
къы*эф,12
*пIэрщ,12
Ури*,12
бгъэ*э,12
а*кIэ,12
у*эхэм,12
Во*,12
*хуарэ,12
сызыдэ*,12
къэ*ами,12
жьэ*у,12
шы*ри,12
щхьэ*хэм,12
зэра*эр,12
Гуа*,12
бза*,12
къыщыхуа*,12
къызэрамы*,12
ды*эр,12
ялъагъу*,12
схури*,12
диIэ*,12
щыдыхьэ*,12
сщIы*,12
сщы*,12
щIи*къым,12
*ыпщу,12
и*кIащ,12
хущIе*,12
пкIэ*,12
гуныкъуэ*,12
къысхуэ*…,12
бзылъху*,12
къыдри*,12
укъи*къым,12
*пIэфI,12
зэрызэхи*,12
къызэрыщIи*,12
Пи*,12
хьэ*ми,12
дыгъуэ*,12
Ве*,12
*Iэпыкъун,12
хэлъэ*,12
къы*лъри,12
у*мэ…,12
щыфIэ*,12
*ащи…,12
*ылъу,12
*эхыну,12
ж*,12
убгъэ*,12
евгъэ*,12
къыщIызэ*,12
къытед*,12
къытрагъэ*,12
къыщыха*,12
къызытри*,12
къамыгъэ*,12
хыфIи*,12
*агъужыну,12
*ыхуар,12
*зэрт,12
*эхым,12
*хъухэм,12
жу*,12
къы*агъуэ,12
къы*эжыр,12
мы*хэри,12
къы*экIащ,12
къы*ейр,12
яфIэмы*,12
*хьэлIар,12
*гушхуэр,12
*ыхуну,12
*ахэмкIэ,12
*гуэшащ,12
*лъэдэж,12
*хьэлIэу,12
*ейркъым,12
къы*ыкIри,12
къы*энт,12
фей*,12
сфIы*,12
зэрау*,12
фы*кIэ,12
зэры*жынур,12
*хужат,12
ды*рти,12
*хьэжакъым,12
зы*эхэм,12
*агъуэркъым,12
къ*ыжынущ,12
*экIари,12
зыкъ*эну,12
къ*еяуэ,12
даху*,12
*пэн,12
къ*кIуауэ,12
щI*уи,12
у*кIуэ,12
*ейтей,12
Сху*къым,12
*хъри,12
*эгъуэж,12
у*эжын,12
сызэрыху*,12
къ*гъащIэу,12
зыкъ*ыну,12
зыкъ*акъым,12
къ*эни,12
*экIахэм,12
къ*ыхъуэр,12
къ*тым,12
*экIхэр,12
къ*эфынур,12
къысху*ым,12
къ*лIэр,12
*ыжынкъым,12
*энщ…,12
къызэпх*,12
къыху*и,12
зэ*ахэм,12
зэ*ахэр,12
зы*эрт,12
Iуо*,12
къэху*,12
хьэ*э,12
хуэлэ*,12
я*ртэкъым,12
дыгу*,12
шынэхъы*,12
сфIэ*щ,12
Е*и,12
дыно*,12
лэ*у,12
укъэмы*,12
*кIурт,12
*эзырат,12
хэплъы*,12
сыхуэмы*,12
зэтрикъу*,12
къытхуигъэ*,12
ЩIо*,12
*фIэурэ,12
хуэ*рт,12
къэ*къэ,12
*ащ.,12
*агъуэрэ,12
*хужакъым,12
*хуртэкъым,12
*агъуэми,12
*зами,12
Ма*кIэ,12
*пэну,12
*жьахэр,12
КъыщIы*,12
зэры*щIэм,12
*дзэжри,12
*пщIми,12
*хуныр,12
здигъэ*,12
загъэхьэ*,12
зызгъэхьэ*,12
зыхуигъэхьэ*,12
*эдахэм,12
*хуамрэ,12
къы*ар…,12
къы*ыкIар,12
*ыхьыж,12
*хьэжурэ,12
*агъащIэ,12
*щIыжыр,12
*хыху,12
зэры*энум,12
укъы*ауэ,12
*дзыжащ,12
къы*щIэм,12
яхэ*ым,12
*тIат,12
*лъэлъу,12
*ысар,12
сы*нкIэ,12
*лIари,12
къы*кIакъым,12
*щIымкIэ,12
къы*тэн,12
къа*хьа,12
*хужрэ,12
къы*хъур,12
*щIыжам,12
*лъхьэным,12
*щам,12
*агъуэри,12
*увэм,12
ды*энущ,12
ды*энщ,12
*тэнкIэ,12
*хьыху,12
къы*хьыну,12
*тэжауэ,12
*ыкIыным,12
сыхуо*,12
*хуатэкъым,12
къыху*э,12
с*ым…,12
лIакъу*,12
щызэп*,12
сызэрыщI*,12
*бжьащ,12
къыщI*ми,12
щIыщI*,12
къ*Iуа,12
укъ*ым,12
*ыхьыжащ,12
къ*эта,12
*агъунукъым,12
*укIытэ,12
машин*,12
укъ*ыну,12
къ*агъэнт,12
*гъащIэт,12
къ*гъуэм,12
гугъуехь*,12
дыкъагъэ*,12
пыт*,12
мэу*,12
игъэзэ*,12
къыщыдгъэ*,12
Псэу*,12
къапы*,12
зы*гъащIэ,12
п*ащ,12
*щтэри,12
къулы*,12
дримы*,12
къызэрыригъэ*,12
Щып*,12
къайхъу*,12
сахэп*,12
сыноп*,12
*Iэс,12
убгъэдэ*,12
пшына*,12
жэуап*,12
Iупэ*,12
зэрыпхъу*,12
щихъу*,12
Хуэ*у,12
да*кIэ,12
зысхуэ*,12
фыпэ*,12
бжыгъэ*,12
хэлъхьэ*,12
къыщызэхуэ*,12
Ды*и,12
къ*лъам,12
кIуа*,12
IуэхущIа*,12
усакIуэ*,12
*апхъэу,12
хуэгъэ*ым,12
*эпэ,12
къыщ*ым,12
армы*,12
ягъэхьэзы*,12
къ*лъын,12
Къыпщы*,12
къ*э…,12
т*рт,12
щ*ти,12
*лъэжащ,12
зэкIэщIэ*,12
къы*хъуащ,12
*хъуахэм,12
къыщытI*,12
щIэф*,12
лъып*,12
игъэщ*,12
къозы*,12
хакIу*,12
къып*ри,12
къыс*м,12
къыщIы*эр,12
къып*ауэ,12
къы*эжыркъым,12
сызри*,12
ныкъуэкъу*,12
Къэ*э,12
къэ*эхэр,12
къэ*эщ,12
*ыххэркъым,12
къысIэщIэ*,12
къыщIэтI*,12
с*кIэ,12
зытI*,12
дыщымы*,12
сыщыгу*,12
къигъэгу*,12
лIыжь*,12
сыкъэзылъ*,12
сцIы*,12
сыщып*,12
къытхуэп*,12
*къуакъым,12
са*мэ,12
ула*,12
сэш*,12
фIэт*,12
хэт*ым,12
пащты*,12
кърилъ*,12
удэзы*,12
къакIу*,12
дызэпэ*,12
зэ*ати,12
зыф*,12
с*къэ,12
*урэт,12
къы*эгъуащ,12
Къып*у,12
*хужам,12
къызэрыщхьэ*,12
къыщыпэ*,12
*фIми,12
къ*шэ,12
къ*хуакъым,12
къ*кIыжыну,12
къ*кIуатэ,12
къ*тIысхьэри,12
Лъэпкъ*,12
къ*гъанэри,12
цI*м,12
къ*щауэ,12
хъугъуэфI*,12
улI*,12
къ*хэт,12
къ*чу,12
хуэтщI*,12
къ*жам,12
сщI*ым,12
иригъэхь*,12
къ*уш,12
къ*нам,12
фIэлI*,12
зэхэпщI*,12
лъ*хэмрэ,12
цI*…,12
лъ*мэ,12
ириутI*,12
дохут*,12
къызылъ*,12
згъэтI*,12
къ*щIами,12
ялъ*къым,12
тхь*рэ,12
къ*ыкIын,12
къ*ыфыр,12
къ*лъэгъуар,12
къиплъ*,12
тхь*м,12
щхь*м,12
ГущI*,12
гухэхъу*,12
хь*къым,12
пфIэкIу*,12
тфIэкIу*,12
хь*и,12
сынэкIу*,12
зэхэлъхь*,12
хьэкIэкхъу*,12
зэрекIу*,12
къетхь*,12
пщыхьэщхь*,12
муслъым*,12
хъупI*,12
зыщхь*,12
зэхуэтхь*,12
бгъэдэкIу*,12
къ*ытэр,12
зыкъ*эж,12
дэзыхь*,12
сыдихь*,12
къ*гъуэр,12
IэплI*,12
дуне*,12
*дэжри,12
*эхэрат,12
зэрапэ*,12
*дыж,12
*унур,12
*Iурт,12
лъ*эхэр,12
тлъ*ым,12
тIасхъ*,12
къ*гъанэу,12
Iуащхьэм*,12
гум*,12
*схьэжри,12
уигъэ*ым,12
зы*ат,12
*зырри,12
*схьэж,12
*акIи,12
къысщ*,12
*къуэж,12
дакъ*,12
фыкъ*а,12
къ*энуми,12
къ*ыкIыурэ,12
къ*щIхэм,12
къаухъуре*,12
ды*жырт,12
еп*ым,12
къ*энури,12
ялъэщI*,12
пиу*,12
сыщIэу*,12
къ*этри,12
